location,location_name,date,orig_obs,issue_date,real_diff,relative_diff_orig_base,relative_diff_revised_base
FR,NA,2020-05-02,6684,2021-01-31,1658,0.24805505685218432,0.19875329657156557
FR,NA,2020-05-09,7782,2021-01-31,-287,-0.036879979439732716,-0.03829219479653102
FR,NA,2020-05-16,2449,2021-01-31,559,0.2282564311964067,0.1858377659574468
FR,NA,2020-05-23,2099,2021-01-31,730,0.34778465936160075,0.25804171085189115
FR,NA,2020-05-30,5652,2021-01-31,-13,-0.0023000707714083512,-0.002305373293137081
FR,NA,2020-06-06,1451,2021-01-31,271,0.18676774638180565,0.15737514518002324
FR,NA,2020-06-13,2244,2021-01-31,469,0.2090017825311943,0.1728713601179506
FR,NA,2020-06-20,1801,2021-01-31,691,0.38367573570238755,0.2772873194221509
FR,NA,2020-06-27,1412,2021-01-31,574,0.4065155807365439,0.2890231621349446
FR,NA,2020-07-04,2394,2021-01-31,-921,-0.38471177944862156,-0.6252545824847251
FR,NA,2020-07-11,2653,2021-01-31,-78,-0.029400678477195626,-0.030291262135922332
FR,NA,2020-07-18,3086,2021-01-31,-139,-0.04504212572909916,-0.047166610111978285
FR,NA,2020-07-25,5049,2021-01-31,-12,-0.0023767082590612004,-0.0023823704586063135
FR,NA,2020-08-01,6697,2021-01-31,-115,-0.017171868000597282,-0.017471893041628685
FR,NA,2020-08-08,9377,2021-01-31,90,0.00959795243681348,0.009506707510298933
FR,NA,2020-08-15,16937,2021-01-31,-168,-0.00991911200330637,-0.010018486492933389
FR,NA,2020-08-22,21528,2021-01-31,230,0.010683760683760684,0.010570824524312896
FR,NA,2020-08-29,27658,2021-01-31,5478,0.19806204353170873,0.16531868662481894
FR,NA,2020-09-05,40822,2021-01-31,2926,0.07167703689187203,0.06688305751120051
FR,NA,2020-09-12,52554,2021-01-31,1703,0.03240476462305438,0.031387655049118085
FR,NA,2020-09-19,63071,2021-01-31,2987,0.04735932520492778,0.04521783886887281
FR,NA,2020-09-26,82576,2021-01-31,784,0.009494284053478009,0.009404990403071018
FR,NA,2020-10-03,74417,2021-01-31,2225,0.029899082198959915,0.02903107956472952
FR,NA,2020-10-10,100177,2021-01-31,10648,0.10629186340177885,0.09607940446650125
FR,NA,2020-10-17,141323,2021-01-31,5362,0.03794145326663034,0.03655452159389167
FR,NA,2020-10-24,205346,2021-01-31,12522,0.0609800044802431,0.05747516845062148
FR,NA,2020-10-31,324194,2021-01-31,-45211,-0.13945662165246736,-0.16205646939060803
FR,NA,2020-11-07,292367,2021-01-31,87144,0.29806373496324823,0.22962180279359493
FR,NA,2020-11-14,202318,2021-01-31,1715,0.008476754416314911,0.008405503031372377
FR,NA,2020-11-21,171420,2021-01-31,-368,-0.002146774005366935,-0.00215139255898791
FR,NA,2020-11-28,80099,2021-01-31,353,0.004407046280228218,0.004387709441654651
FR,NA,2020-12-05,72098,2021-01-31,52,7.21240533717995e-4,7.207207207207207e-4
FR,NA,2020-12-12,68926,2021-01-31,-22,-3.191828917969997e-4,-3.1928480204342275e-4
GB,NA,2020-02-08,1,2021-01-31,10,10,0.9090909090909091
GB,NA,2020-02-15,6,2021-01-31,-1,-0.16666666666666666,-0.2
GB,NA,2020-02-22,0,2021-01-31,5,5,5
GB,NA,2020-02-29,14,2021-01-31,24,1.7142857142857142,0.631578947368421
GB,NA,2020-03-07,183,2021-01-31,184,1.005464480874317,0.5013623978201635
GB,NA,2020-03-14,934,2021-01-31,1268,1.3576017130620985,0.5758401453224341
GB,NA,2020-03-21,3878,2021-01-31,2449,0.6315110881897885,0.3870712818081239
GB,NA,2020-03-28,12071,2021-01-31,5811,0.481401706569464,0.32496365059836707
GB,NA,2020-04-04,24814,2021-01-31,5545,0.2234625614572419,0.18264764979083634
GB,NA,2020-04-11,37088,2021-01-31,-4896,-0.13201035375323555,-0.15208747514910537
GB,NA,2020-04-18,35226,2021-01-31,-3179,-0.09024584114006699,-0.09919805285986208
GB,NA,2020-04-25,34160,2021-01-31,-1336,-0.03911007025761124,-0.04070192542042408
GB,NA,2020-05-02,33883,2021-01-31,-2653,-0.07829885193164714,-0.08495036823567083
GB,NA,2020-05-09,33000,2021-01-31,-10167,-0.3080909090909091,-0.4452765733806333
GB,NA,2020-05-16,24901,2021-01-31,-5119,-0.20557407333038835,-0.25877059953493076
GB,NA,2020-05-23,16993,2021-01-31,-767,-0.045136232566350853,-0.0472698138789597
GB,NA,2020-05-30,15672,2021-01-31,-4928,-0.3144461459928535,-0.45867460908414
GB,NA,2020-06-06,12042,2021-01-31,-3600,-0.29895366218236175,-0.42643923240938164
GB,NA,2020-06-13,9507,2021-01-31,-2428,-0.25539076469969496,-0.3429862974996468
GB,NA,2020-06-20,8735,2021-01-31,-2162,-0.24751001717229537,-0.3289213448957858
GB,NA,2020-06-27,7140,2021-01-31,-2002,-0.2803921568627451,-0.3896457765667575
IS,NA,2020-06-20,14,2021-01-31,-7,-0.5,-1
IS,NA,2020-06-27,14,2021-01-31,-9,-0.6428571428571429,-1.8
IS,NA,2020-07-04,24,2021-01-31,-14,-0.5833333333333334,-1.4
IS,NA,2020-07-11,28,2021-01-31,-25,-0.8928571428571429,-8.333333333333334
IS,NA,2020-07-18,34,2021-01-31,-29,-0.8529411764705882,-5.8
LU,NA,2020-10-10,410,2021-01-31,395,0.9634146341463414,0.4906832298136646
NL,NA,2020-07-04,261,2021-01-31,213,0.8160919540229885,0.44936708860759494
NL,NA,2020-07-11,586,2021-01-31,-213,-0.363481228668942,-0.5710455764075067
SE,NA,2020-02-29,11,2021-01-31,2,0.18181818181818182,0.15384615384615385
SE,NA,2020-03-07,149,2021-01-31,16,0.10738255033557047,0.09696969696969697
SE,NA,2020-03-14,800,2021-01-31,15,0.01875,0.018404907975460124
SE,NA,2020-03-21,802,2021-01-31,72,0.08977556109725686,0.08237986270022883
SE,NA,2020-03-28,1684,2021-01-31,111,0.06591448931116389,0.06183844011142061
SE,NA,2020-04-04,2996,2021-01-31,173,0.05774365821094793,0.05459135373934995
SE,NA,2020-04-11,3708,2021-01-31,-92,-0.02481121898597627,-0.025442477876106196
SE,NA,2020-04-18,3671,2021-01-31,156,0.04249523290656497,0.04076299973869872
SE,NA,2020-04-25,4355,2021-01-31,-67,-0.015384615384615385,-0.015625
SE,NA,2020-05-02,3905,2021-01-31,-36,-0.009218950064020487,-0.009304729904368054
SE,NA,2020-05-09,3839,2021-01-31,297,0.07736389684813753,0.07180851063829788
SE,NA,2020-05-16,3756,2021-01-31,137,0.03647497337593184,0.03519136912406884
SE,NA,2020-05-23,3511,2021-01-31,199,0.056679008829393335,0.05363881401617251
SE,NA,2020-05-30,3925,2021-01-31,300,0.07643312101910828,0.07100591715976332
SE,NA,2020-06-06,6774,2021-01-31,-946,-0.13965160909359314,-0.16231983527796842
SE,NA,2020-06-13,7044,2021-01-31,141,0.02001703577512777,0.01962421711899791
SE,NA,2020-06-20,5112,2021-01-31,2076,0.4061032863849765,0.2888146911519199
SE,NA,2020-06-27,6546,2021-01-31,829,0.12664222425908953,0.11240677966101695
SE,NA,2020-07-04,6282,2021-01-31,-1888,-0.30054122890799106,-0.42967683204369594
SE,NA,2020-07-11,3479,2021-01-31,-1072,-0.3081345214141995,-0.44536767760697965
SE,NA,2020-07-18,2383,2021-01-31,-721,-0.302559798573227,-0.43381468110709986
SE,NA,2020-07-25,1716,2021-01-31,-332,-0.19347319347319347,-0.2398843930635838
SE,NA,2020-08-01,1425,2021-01-31,135,0.09473684210526316,0.08653846153846154
SE,NA,2020-08-08,1901,2021-01-31,79,0.041557075223566546,0.0398989898989899
SE,NA,2020-08-15,1971,2021-01-31,91,0.046169457128361235,0.04413191076624636
SE,NA,2020-08-22,1774,2021-01-31,-81,-0.04565952649379933,-0.047844063792085056
DE,NA,2020-10-24,70134,2021-02-07,-6990,-0.09966635298143554,-0.11069935385784872
DE,NA,2020-10-31,96992,2021-02-07,6990,0.07206779940613658,0.06722317324152258
ES,NA,2020-04-25,32033,2021-02-07,-17854,-0.5573627196953143,-1.2591861203187813
FR,NA,2020-03-07,849,2021-02-07,-11,-0.012956419316843345,-0.013126491646778043
FR,NA,2020-03-14,3520,2021-02-07,11,0.003125,0.003115264797507788
FR,NA,2020-03-28,23293,2021-02-07,-413,-0.017730648692740308,-0.018050699300699302
FR,NA,2020-04-04,31030,2021-02-07,-21709,-0.6996132774734128,-2.3290419482888103
FR,NA,2020-04-11,25185,2021-02-07,-14696,-0.5835219376613063,-1.4010868528935074
FR,NA,2020-04-18,53116,2021-02-07,39595,0.745443934031177,0.4270798502874524
FR,NA,2020-04-25,13386,2021-02-07,-2774,-0.2072314358284775,-0.261402186204297
FR,NA,2020-05-02,6684,2021-02-07,1658,0.24805505685218432,0.19875329657156557
FR,NA,2020-05-09,7782,2021-02-07,-287,-0.036879979439732716,-0.03829219479653102
FR,NA,2020-05-16,2449,2021-02-07,559,0.2282564311964067,0.1858377659574468
FR,NA,2020-05-23,2099,2021-02-07,730,0.34778465936160075,0.25804171085189115
FR,NA,2020-05-30,5652,2021-02-07,-13,-0.0023000707714083512,-0.002305373293137081
FR,NA,2020-06-06,1451,2021-02-07,271,0.18676774638180565,0.15737514518002324
FR,NA,2020-06-13,2244,2021-02-07,469,0.2090017825311943,0.1728713601179506
FR,NA,2020-06-20,1801,2021-02-07,691,0.38367573570238755,0.2772873194221509
FR,NA,2020-06-27,1412,2021-02-07,574,0.4065155807365439,0.2890231621349446
FR,NA,2020-07-04,2394,2021-02-07,-921,-0.38471177944862156,-0.6252545824847251
FR,NA,2020-07-11,2653,2021-02-07,-78,-0.029400678477195626,-0.030291262135922332
FR,NA,2020-07-18,3086,2021-02-07,-139,-0.04504212572909916,-0.047166610111978285
FR,NA,2020-07-25,5049,2021-02-07,-12,-0.0023767082590612004,-0.0023823704586063135
FR,NA,2020-08-01,6697,2021-02-07,-115,-0.017171868000597282,-0.017471893041628685
FR,NA,2020-08-08,9377,2021-02-07,90,0.00959795243681348,0.009506707510298933
FR,NA,2020-08-15,16937,2021-02-07,-168,-0.00991911200330637,-0.010018486492933389
FR,NA,2020-08-22,21528,2021-02-07,230,0.010683760683760684,0.010570824524312896
FR,NA,2020-08-29,27658,2021-02-07,5478,0.19806204353170873,0.16531868662481894
FR,NA,2020-09-05,40822,2021-02-07,2926,0.07167703689187203,0.06688305751120051
FR,NA,2020-09-12,52554,2021-02-07,1703,0.03240476462305438,0.031387655049118085
FR,NA,2020-09-19,63071,2021-02-07,2987,0.04735932520492778,0.04521783886887281
FR,NA,2020-09-26,82576,2021-02-07,784,0.009494284053478009,0.009404990403071018
FR,NA,2020-10-03,74417,2021-02-07,2225,0.029899082198959915,0.02903107956472952
FR,NA,2020-10-10,100177,2021-02-07,10648,0.10629186340177885,0.09607940446650125
FR,NA,2020-10-17,141323,2021-02-07,5362,0.03794145326663034,0.03655452159389167
FR,NA,2020-10-24,205346,2021-02-07,12522,0.0609800044802431,0.05747516845062148
FR,NA,2020-10-31,324194,2021-02-07,-45211,-0.13945662165246736,-0.16205646939060803
FR,NA,2020-11-07,292367,2021-02-07,87144,0.29806373496324823,0.22962180279359493
FR,NA,2020-11-14,202318,2021-02-07,1715,0.008476754416314911,0.008405503031372377
FR,NA,2020-11-21,171420,2021-02-07,-368,-0.002146774005366935,-0.00215139255898791
FR,NA,2020-11-28,80099,2021-02-07,353,0.004407046280228218,0.004387709441654651
FR,NA,2020-12-05,72098,2021-02-07,52,7.21240533717995e-4,7.207207207207207e-4
FR,NA,2020-12-12,68926,2021-02-07,-22,-3.191828917969997e-4,-3.1928480204342275e-4
GB,NA,2020-02-08,1,2021-02-07,10,10,0.9090909090909091
GB,NA,2020-02-15,6,2021-02-07,-1,-0.16666666666666666,-0.2
GB,NA,2020-02-22,0,2021-02-07,5,5,5
GB,NA,2020-02-29,14,2021-02-07,24,1.7142857142857142,0.631578947368421
GB,NA,2020-03-07,183,2021-02-07,184,1.005464480874317,0.5013623978201635
GB,NA,2020-03-14,934,2021-02-07,1268,1.3576017130620985,0.5758401453224341
GB,NA,2020-03-21,3878,2021-02-07,2449,0.6315110881897885,0.3870712818081239
GB,NA,2020-03-28,12071,2021-02-07,5811,0.481401706569464,0.32496365059836707
GB,NA,2020-04-04,24814,2021-02-07,5545,0.2234625614572419,0.18264764979083634
GB,NA,2020-04-11,37088,2021-02-07,-4896,-0.13201035375323555,-0.15208747514910537
GB,NA,2020-04-18,35226,2021-02-07,-3179,-0.09024584114006699,-0.09919805285986208
GB,NA,2020-04-25,34160,2021-02-07,-1336,-0.03911007025761124,-0.04070192542042408
GB,NA,2020-05-02,33883,2021-02-07,-2653,-0.07829885193164714,-0.08495036823567083
GB,NA,2020-05-09,33000,2021-02-07,-10167,-0.3080909090909091,-0.4452765733806333
GB,NA,2020-05-16,24901,2021-02-07,-5119,-0.20557407333038835,-0.25877059953493076
GB,NA,2020-05-23,16993,2021-02-07,-767,-0.045136232566350853,-0.0472698138789597
GB,NA,2020-05-30,15672,2021-02-07,-4928,-0.3144461459928535,-0.45867460908414
GB,NA,2020-06-06,12042,2021-02-07,-3600,-0.29895366218236175,-0.42643923240938164
GB,NA,2020-06-13,9507,2021-02-07,-2428,-0.25539076469969496,-0.3429862974996468
GB,NA,2020-06-20,8735,2021-02-07,-2162,-0.24751001717229537,-0.3289213448957858
GB,NA,2020-06-27,7140,2021-02-07,-2002,-0.2803921568627451,-0.3896457765667575
IS,NA,2020-06-20,14,2021-02-07,-7,-0.5,-1
IS,NA,2020-06-27,14,2021-02-07,-9,-0.6428571428571429,-1.8
IS,NA,2020-07-04,24,2021-02-07,-14,-0.5833333333333334,-1.4
IS,NA,2020-07-11,28,2021-02-07,-25,-0.8928571428571429,-8.333333333333334
IS,NA,2020-07-18,34,2021-02-07,-29,-0.8529411764705882,-5.8
LT,NA,2020-03-14,7,2021-02-07,-2,-0.2857142857142857,-0.4
LT,NA,2020-03-21,75,2021-02-07,-12,-0.16,-0.19047619047619047
LT,NA,2020-03-28,311,2021-02-07,-41,-0.13183279742765272,-0.15185185185185185
LT,NA,2020-04-04,377,2021-02-07,-33,-0.08753315649867374,-0.09593023255813954
LT,NA,2020-04-11,255,2021-02-07,-12,-0.047058823529411764,-0.04938271604938271
LT,NA,2020-04-18,213,2021-02-07,-48,-0.22535211267605634,-0.2909090909090909
LT,NA,2020-04-25,187,2021-02-07,23,0.12299465240641712,0.10952380952380952
LT,NA,2020-05-02,-20,2021-02-07,113,5.65,1.2150537634408602
LT,NA,2020-05-09,38,2021-02-07,27,0.7105263157894737,0.4153846153846154
LT,NA,2020-05-16,90,2021-02-07,-13,-0.14444444444444443,-0.16883116883116883
LT,NA,2020-05-23,82,2021-02-07,-6,-0.07317073170731707,-0.07894736842105263
LT,NA,2020-05-30,54,2021-02-07,-4,-0.07407407407407407,-0.08
LT,NA,2020-06-06,35,2021-02-07,3,0.08571428571428572,0.07894736842105263
LT,NA,2020-08-01,92,2021-02-07,-1,-0.010869565217391304,-0.01098901098901099
LT,NA,2020-08-15,155,2021-02-07,-1,-0.0064516129032258064,-0.006493506493506494
LT,NA,2020-08-22,208,2021-02-07,1,0.004807692307692308,0.004784688995215311
LT,NA,2020-09-12,256,2021-02-07,1,0.00390625,0.0038910505836575876
LT,NA,2020-10-03,786,2021-02-07,-1,-0.001272264631043257,-0.0012738853503184713
LT,NA,2020-10-10,882,2021-02-07,-4,-0.0045351473922902496,-0.004555808656036446
LT,NA,2020-10-17,1306,2021-02-07,-1,-7.656967840735069e-4,-7.662835249042146e-4
LT,NA,2020-10-24,2309,2021-02-07,19,0.00822867042009528,0.00816151202749141
LT,NA,2020-10-31,5246,2021-02-07,-17,-0.003240564239420511,-0.003251099636641805
LT,NA,2020-11-07,7895,2021-02-07,-50,-0.006333122229259025,-0.006373486297004461
LT,NA,2020-11-14,10668,2021-02-07,23,0.002155980502437195,0.0021513422504910672
LT,NA,2020-11-21,11353,2021-02-07,-5,-4.404122258433894e-4,-4.406062742333451e-4
LT,NA,2020-11-28,13472,2021-02-07,40,0.0029691211401425177,0.002960331557134399
LT,NA,2020-12-05,14218,2021-02-07,34,0.0023913349275566185,0.0023856300870053328
LT,NA,2020-12-12,17822,2021-02-07,127,0.0071260240152620355,0.007075603097665608
LT,NA,2020-12-19,19177,2021-02-07,400,0.02085831986233509,0.02043213975583593
LT,NA,2020-12-26,19502,2021-02-07,423,0.02169008306840324,0.02122961104140527
LT,NA,2021-01-02,16468,2021-02-07,555,0.03370172455671606,0.032602948951418666
LT,NA,2021-01-09,12781,2021-02-07,520,0.04068539237931304,0.039094804901887076
LT,NA,2021-01-16,8500,2021-02-07,456,0.05364705882352941,0.05091558731576597
LT,NA,2021-01-23,9171,2021-02-07,-2436,-0.26561988877984954,-0.3616926503340757
LT,NA,2021-01-30,5883,2021-02-07,-72,-0.01223865374808771,-0.0123902942694889
LU,NA,2020-10-10,410,2021-02-07,395,0.9634146341463414,0.4906832298136646
NL,NA,2020-07-04,261,2021-02-07,213,0.8160919540229885,0.44936708860759494
NL,NA,2020-07-11,586,2021-02-07,-213,-0.363481228668942,-0.5710455764075067
SE,NA,2020-02-29,11,2021-02-07,2,0.18181818181818182,0.15384615384615385
SE,NA,2020-03-07,149,2021-02-07,16,0.10738255033557047,0.09696969696969697
SE,NA,2020-03-14,800,2021-02-07,15,0.01875,0.018404907975460124
SE,NA,2020-03-21,802,2021-02-07,72,0.08977556109725686,0.08237986270022883
SE,NA,2020-03-28,1684,2021-02-07,111,0.06591448931116389,0.06183844011142061
SE,NA,2020-04-04,2996,2021-02-07,173,0.05774365821094793,0.05459135373934995
SE,NA,2020-04-11,3708,2021-02-07,-92,-0.02481121898597627,-0.025442477876106196
SE,NA,2020-04-18,3671,2021-02-07,156,0.04249523290656497,0.04076299973869872
SE,NA,2020-04-25,4355,2021-02-07,-67,-0.015384615384615385,-0.015625
SE,NA,2020-05-02,3905,2021-02-07,-36,-0.009218950064020487,-0.009304729904368054
SE,NA,2020-05-09,3839,2021-02-07,297,0.07736389684813753,0.07180851063829788
SE,NA,2020-05-16,3756,2021-02-07,137,0.03647497337593184,0.03519136912406884
SE,NA,2020-05-23,3511,2021-02-07,199,0.056679008829393335,0.05363881401617251
SE,NA,2020-05-30,3925,2021-02-07,300,0.07643312101910828,0.07100591715976332
SE,NA,2020-06-06,6774,2021-02-07,-946,-0.13965160909359314,-0.16231983527796842
SE,NA,2020-06-13,7044,2021-02-07,141,0.02001703577512777,0.01962421711899791
SE,NA,2020-06-20,5112,2021-02-07,2076,0.4061032863849765,0.2888146911519199
SE,NA,2020-06-27,6546,2021-02-07,829,0.12664222425908953,0.11240677966101695
SE,NA,2020-07-04,6282,2021-02-07,-1888,-0.30054122890799106,-0.42967683204369594
SE,NA,2020-07-11,3479,2021-02-07,-1072,-0.3081345214141995,-0.44536767760697965
SE,NA,2020-07-18,2383,2021-02-07,-721,-0.302559798573227,-0.43381468110709986
SE,NA,2020-07-25,1716,2021-02-07,-332,-0.19347319347319347,-0.2398843930635838
SE,NA,2020-08-01,1425,2021-02-07,135,0.09473684210526316,0.08653846153846154
SE,NA,2020-08-08,1901,2021-02-07,79,0.041557075223566546,0.0398989898989899
SE,NA,2020-08-15,1971,2021-02-07,91,0.046169457128361235,0.04413191076624636
SE,NA,2020-08-22,1774,2021-02-07,-81,-0.04565952649379933,-0.047844063792085056
DE,NA,2020-10-24,70134,2021-02-14,-6990,-0.09966635298143554,-0.11069935385784872
DE,NA,2020-10-31,96992,2021-02-14,6990,0.07206779940613658,0.06722317324152258
ES,NA,2020-04-25,32033,2021-02-14,-17854,-0.5573627196953143,-1.2591861203187813
FR,NA,2020-03-07,849,2021-02-14,-11,-0.012956419316843345,-0.013126491646778043
FR,NA,2020-03-14,3520,2021-02-14,11,0.003125,0.003115264797507788
FR,NA,2020-03-28,23293,2021-02-14,-413,-0.017730648692740308,-0.018050699300699302
FR,NA,2020-04-04,31030,2021-02-14,-21709,-0.6996132774734128,-2.3290419482888103
FR,NA,2020-04-11,25185,2021-02-14,-14696,-0.5835219376613063,-1.4010868528935074
FR,NA,2020-04-18,53116,2021-02-14,39595,0.745443934031177,0.4270798502874524
FR,NA,2020-04-25,13386,2021-02-14,-2774,-0.2072314358284775,-0.261402186204297
FR,NA,2020-05-02,6684,2021-02-14,1658,0.24805505685218432,0.19875329657156557
FR,NA,2020-05-09,7782,2021-02-14,-287,-0.036879979439732716,-0.03829219479653102
FR,NA,2020-05-16,2449,2021-02-14,559,0.2282564311964067,0.1858377659574468
FR,NA,2020-05-23,2099,2021-02-14,730,0.34778465936160075,0.25804171085189115
FR,NA,2020-05-30,5652,2021-02-14,-13,-0.0023000707714083512,-0.002305373293137081
FR,NA,2020-06-06,1451,2021-02-14,271,0.18676774638180565,0.15737514518002324
FR,NA,2020-06-13,2244,2021-02-14,469,0.2090017825311943,0.1728713601179506
FR,NA,2020-06-20,1801,2021-02-14,691,0.38367573570238755,0.2772873194221509
FR,NA,2020-06-27,1412,2021-02-14,574,0.4065155807365439,0.2890231621349446
FR,NA,2020-07-04,2394,2021-02-14,-921,-0.38471177944862156,-0.6252545824847251
FR,NA,2020-07-11,2653,2021-02-14,-78,-0.029400678477195626,-0.030291262135922332
FR,NA,2020-07-18,3086,2021-02-14,-139,-0.04504212572909916,-0.047166610111978285
FR,NA,2020-07-25,5049,2021-02-14,-12,-0.0023767082590612004,-0.0023823704586063135
FR,NA,2020-08-01,6697,2021-02-14,-115,-0.017171868000597282,-0.017471893041628685
FR,NA,2020-08-08,9377,2021-02-14,90,0.00959795243681348,0.009506707510298933
FR,NA,2020-08-15,16937,2021-02-14,-168,-0.00991911200330637,-0.010018486492933389
FR,NA,2020-08-22,21528,2021-02-14,230,0.010683760683760684,0.010570824524312896
FR,NA,2020-08-29,27658,2021-02-14,5478,0.19806204353170873,0.16531868662481894
FR,NA,2020-09-05,40822,2021-02-14,2926,0.07167703689187203,0.06688305751120051
FR,NA,2020-09-12,52554,2021-02-14,1703,0.03240476462305438,0.031387655049118085
FR,NA,2020-09-19,63071,2021-02-14,2987,0.04735932520492778,0.04521783886887281
FR,NA,2020-09-26,82576,2021-02-14,784,0.009494284053478009,0.009404990403071018
FR,NA,2020-10-03,74417,2021-02-14,2225,0.029899082198959915,0.02903107956472952
FR,NA,2020-10-10,100177,2021-02-14,10648,0.10629186340177885,0.09607940446650125
FR,NA,2020-10-17,141323,2021-02-14,5362,0.03794145326663034,0.03655452159389167
FR,NA,2020-10-24,205346,2021-02-14,12522,0.0609800044802431,0.05747516845062148
FR,NA,2020-10-31,324194,2021-02-14,-45211,-0.13945662165246736,-0.16205646939060803
FR,NA,2020-11-07,292367,2021-02-14,87144,0.29806373496324823,0.22962180279359493
FR,NA,2020-11-14,202318,2021-02-14,1715,0.008476754416314911,0.008405503031372377
FR,NA,2020-11-21,171420,2021-02-14,-368,-0.002146774005366935,-0.00215139255898791
FR,NA,2020-11-28,80099,2021-02-14,353,0.004407046280228218,0.004387709441654651
FR,NA,2020-12-05,72098,2021-02-14,52,7.21240533717995e-4,7.207207207207207e-4
FR,NA,2020-12-12,68926,2021-02-14,-22,-3.191828917969997e-4,-3.1928480204342275e-4
GB,NA,2020-02-08,1,2021-02-14,10,10,0.9090909090909091
GB,NA,2020-02-15,6,2021-02-14,-1,-0.16666666666666666,-0.2
GB,NA,2020-02-22,0,2021-02-14,5,5,5
GB,NA,2020-02-29,14,2021-02-14,24,1.7142857142857142,0.631578947368421
GB,NA,2020-03-07,183,2021-02-14,184,1.005464480874317,0.5013623978201635
GB,NA,2020-03-14,934,2021-02-14,1268,1.3576017130620985,0.5758401453224341
GB,NA,2020-03-21,3878,2021-02-14,2449,0.6315110881897885,0.3870712818081239
GB,NA,2020-03-28,12071,2021-02-14,5811,0.481401706569464,0.32496365059836707
GB,NA,2020-04-04,24814,2021-02-14,5545,0.2234625614572419,0.18264764979083634
GB,NA,2020-04-11,37088,2021-02-14,-4896,-0.13201035375323555,-0.15208747514910537
GB,NA,2020-04-18,35226,2021-02-14,-3179,-0.09024584114006699,-0.09919805285986208
GB,NA,2020-04-25,34160,2021-02-14,-1336,-0.03911007025761124,-0.04070192542042408
GB,NA,2020-05-02,33883,2021-02-14,-2653,-0.07829885193164714,-0.08495036823567083
GB,NA,2020-05-09,33000,2021-02-14,-10167,-0.3080909090909091,-0.4452765733806333
GB,NA,2020-05-16,24901,2021-02-14,-5119,-0.20557407333038835,-0.25877059953493076
GB,NA,2020-05-23,16993,2021-02-14,-767,-0.045136232566350853,-0.0472698138789597
GB,NA,2020-05-30,15672,2021-02-14,-4928,-0.3144461459928535,-0.45867460908414
GB,NA,2020-06-06,12042,2021-02-14,-3600,-0.29895366218236175,-0.42643923240938164
GB,NA,2020-06-13,9507,2021-02-14,-2428,-0.25539076469969496,-0.3429862974996468
GB,NA,2020-06-20,8735,2021-02-14,-2162,-0.24751001717229537,-0.3289213448957858
GB,NA,2020-06-27,7140,2021-02-14,-2002,-0.2803921568627451,-0.3896457765667575
IS,NA,2020-06-20,14,2021-02-14,-7,-0.5,-1
IS,NA,2020-06-27,14,2021-02-14,-9,-0.6428571428571429,-1.8
IS,NA,2020-07-04,24,2021-02-14,-14,-0.5833333333333334,-1.4
IS,NA,2020-07-11,28,2021-02-14,-25,-0.8928571428571429,-8.333333333333334
IS,NA,2020-07-18,34,2021-02-14,-29,-0.8529411764705882,-5.8
LT,NA,2020-03-14,7,2021-02-14,-2,-0.2857142857142857,-0.4
LT,NA,2020-03-21,75,2021-02-14,-12,-0.16,-0.19047619047619047
LT,NA,2020-03-28,311,2021-02-14,-41,-0.13183279742765272,-0.15185185185185185
LT,NA,2020-04-04,377,2021-02-14,-33,-0.08753315649867374,-0.09593023255813954
LT,NA,2020-04-11,255,2021-02-14,-12,-0.047058823529411764,-0.04938271604938271
LT,NA,2020-04-18,213,2021-02-14,-48,-0.22535211267605634,-0.2909090909090909
LT,NA,2020-04-25,187,2021-02-14,23,0.12299465240641712,0.10952380952380952
LT,NA,2020-05-02,-20,2021-02-14,113,5.65,1.2150537634408602
LT,NA,2020-05-09,38,2021-02-14,27,0.7105263157894737,0.4153846153846154
LT,NA,2020-05-16,90,2021-02-14,-13,-0.14444444444444443,-0.16883116883116883
LT,NA,2020-05-23,82,2021-02-14,-6,-0.07317073170731707,-0.07894736842105263
LT,NA,2020-05-30,54,2021-02-14,-4,-0.07407407407407407,-0.08
LT,NA,2020-06-06,35,2021-02-14,3,0.08571428571428572,0.07894736842105263
LT,NA,2020-08-01,92,2021-02-14,-1,-0.010869565217391304,-0.01098901098901099
LT,NA,2020-08-15,155,2021-02-14,-1,-0.0064516129032258064,-0.006493506493506494
LT,NA,2020-08-22,208,2021-02-14,1,0.004807692307692308,0.004784688995215311
LT,NA,2020-09-12,256,2021-02-14,1,0.00390625,0.0038910505836575876
LT,NA,2020-10-03,786,2021-02-14,-1,-0.001272264631043257,-0.0012738853503184713
LT,NA,2020-10-10,882,2021-02-14,-4,-0.0045351473922902496,-0.004555808656036446
LT,NA,2020-10-17,1306,2021-02-14,-1,-7.656967840735069e-4,-7.662835249042146e-4
LT,NA,2020-10-24,2309,2021-02-14,19,0.00822867042009528,0.00816151202749141
LT,NA,2020-10-31,5246,2021-02-14,-17,-0.003240564239420511,-0.003251099636641805
LT,NA,2020-11-07,7895,2021-02-14,-50,-0.006333122229259025,-0.006373486297004461
LT,NA,2020-11-14,10668,2021-02-14,23,0.002155980502437195,0.0021513422504910672
LT,NA,2020-11-21,11353,2021-02-14,-5,-4.404122258433894e-4,-4.406062742333451e-4
LT,NA,2020-11-28,13472,2021-02-14,40,0.0029691211401425177,0.002960331557134399
LT,NA,2020-12-05,14218,2021-02-14,34,0.0023913349275566185,0.0023856300870053328
