location,date,issue_date,anomaly_type
72,2020-05-16,2021-07-04,revision
72,2020-05-23,2021-07-04,revision
72,2020-05-30,2021-07-04,revision
72,2020-06-06,2021-07-04,revision
72,2020-06-13,2021-07-04,revision
72,2020-06-20,2021-07-04,revision
72,2020-06-27,2021-07-04,revision
72,2020-07-04,2021-07-04,revision
72,2020-07-11,2021-07-04,revision
72,2020-07-18,2021-07-04,revision
72,2020-07-25,2021-07-04,revision
72,2020-08-01,2021-07-04,revision
72,2020-08-08,2021-07-04,revision
72,2020-08-15,2021-07-04,revision
72,2020-08-22,2021-07-04,revision
72,2020-08-29,2021-07-04,revision
72,2020-09-05,2021-07-04,revision
72,2020-09-12,2021-07-04,revision
72,2020-09-19,2021-07-04,revision
72,2020-09-26,2021-07-04,revision
72,2020-10-03,2021-07-04,revision
72,2020-10-10,2021-07-04,revision
72,2020-10-17,2021-07-04,revision
72,2020-10-24,2021-07-04,revision
72,2020-10-31,2021-07-04,revision
72,2020-11-07,2021-07-04,adjacent to revision
72,2020-04-25,2021-07-11,revision
72,2020-05-02,2021-07-11,revision
72,2020-05-09,2021-07-11,revision
72,2020-05-16,2021-07-11,revision
72,2020-05-23,2021-07-11,revision
72,2020-05-30,2021-07-11,revision
72,2020-06-06,2021-07-11,revision
72,2020-06-13,2021-07-11,revision
72,2020-06-20,2021-07-11,revision
72,2020-06-27,2021-07-11,revision
72,2020-07-04,2021-07-11,revision
72,2020-07-11,2021-07-11,revision
72,2020-07-18,2021-07-11,revision
72,2020-07-25,2021-07-11,revision
72,2020-08-01,2021-07-11,revision
72,2020-08-08,2021-07-11,revision
72,2020-08-15,2021-07-11,revision
72,2020-08-22,2021-07-11,revision
72,2020-08-29,2021-07-11,revision
72,2020-09-05,2021-07-11,revision
72,2020-09-12,2021-07-11,revision
72,2020-09-19,2021-07-11,revision
72,2020-09-26,2021-07-11,revision
72,2020-10-03,2021-07-11,revision
72,2020-10-10,2021-07-11,revision
72,2020-10-17,2021-07-11,revision
72,2020-10-24,2021-07-11,revision
72,2020-10-31,2021-07-11,revision
72,2020-11-07,2021-07-11,adjacent to revision
72,2020-04-25,2021-07-18,revision
72,2020-05-02,2021-07-18,revision
72,2020-05-09,2021-07-18,revision
72,2020-05-16,2021-07-18,revision
72,2020-05-23,2021-07-18,revision
72,2020-05-30,2021-07-18,revision
72,2020-06-06,2021-07-18,revision
72,2020-06-13,2021-07-18,revision
72,2020-06-20,2021-07-18,revision
72,2020-06-27,2021-07-18,revision
72,2020-07-04,2021-07-18,revision
72,2020-07-11,2021-07-18,revision
72,2020-07-18,2021-07-18,revision
72,2020-07-25,2021-07-18,revision
72,2020-08-01,2021-07-18,revision
72,2020-08-08,2021-07-18,revision
72,2020-08-15,2021-07-18,revision
72,2020-08-22,2021-07-18,revision
72,2020-08-29,2021-07-18,revision
72,2020-09-05,2021-07-18,revision
72,2020-09-12,2021-07-18,revision
72,2020-09-19,2021-07-18,revision
72,2020-09-26,2021-07-18,revision
72,2020-10-03,2021-07-18,revision
72,2020-10-10,2021-07-18,revision
72,2020-10-17,2021-07-18,revision
72,2020-10-24,2021-07-18,revision
72,2020-10-31,2021-07-18,revision
72,2020-11-07,2021-07-18,adjacent to revision
72,2020-04-25,2021-07-25,revision
72,2020-05-02,2021-07-25,revision
72,2020-05-09,2021-07-25,revision
72,2020-05-16,2021-07-25,revision
72,2020-05-23,2021-07-25,revision
72,2020-05-30,2021-07-25,revision
72,2020-06-06,2021-07-25,revision
72,2020-06-13,2021-07-25,revision
72,2020-06-20,2021-07-25,revision
72,2020-06-27,2021-07-25,revision
72,2020-07-04,2021-07-25,revision
72,2020-07-11,2021-07-25,revision
72,2020-07-18,2021-07-25,revision
72,2020-07-25,2021-07-25,revision
72,2020-08-01,2021-07-25,revision
72,2020-08-08,2021-07-25,revision
72,2020-08-15,2021-07-25,revision
72,2020-08-22,2021-07-25,revision
72,2020-08-29,2021-07-25,revision
72,2020-09-05,2021-07-25,revision
72,2020-09-12,2021-07-25,revision
72,2020-09-19,2021-07-25,revision
72,2020-09-26,2021-07-25,revision
72,2020-10-03,2021-07-25,revision
72,2020-10-10,2021-07-25,revision
72,2020-10-17,2021-07-25,revision
72,2020-10-24,2021-07-25,revision
72,2020-10-31,2021-07-25,revision
72,2020-11-07,2021-07-25,adjacent to revision
