location,date,issue_date,anomaly_type
39,2021-03-20,2021-06-13,adjacent to revision
39,2020-04-04,2021-06-20,revision
39,2020-04-11,2021-06-20,adjacent to revision
39,2020-04-18,2021-06-20,adjacent to revision
39,2020-04-25,2021-06-20,adjacent to revision
39,2020-06-13,2021-06-20,revision
39,2020-06-20,2021-06-20,revision
39,2020-06-27,2021-06-20,adjacent to revision
39,2020-07-04,2021-06-20,adjacent to revision
39,2020-07-11,2021-06-20,adjacent to revision
39,2020-08-29,2021-06-20,revision
39,2020-09-05,2021-06-20,adjacent to revision
39,2020-09-12,2021-06-20,adjacent to revision
39,2020-09-19,2021-06-20,revision
39,2020-09-26,2021-06-20,adjacent to revision
39,2020-10-03,2021-06-20,revision
39,2020-10-10,2021-06-20,revision
39,2020-10-17,2021-06-20,revision
39,2020-10-24,2021-06-20,revision
39,2020-10-31,2021-06-20,revision
39,2020-11-07,2021-06-20,revision
39,2020-11-14,2021-06-20,revision
39,2020-11-21,2021-06-20,revision
39,2020-11-28,2021-06-20,revision
39,2020-12-05,2021-06-20,revision
39,2020-12-12,2021-06-20,revision
39,2020-12-19,2021-06-20,revision
39,2020-12-26,2021-06-20,revision
39,2021-01-02,2021-06-20,revision
39,2021-01-09,2021-06-20,revision
39,2021-01-16,2021-06-20,revision
39,2021-01-23,2021-06-20,adjacent to revision
39,2021-01-30,2021-06-20,revision
39,2021-02-06,2021-06-20,adjacent to revision
39,2021-02-13,2021-06-20,adjacent to revision
39,2021-02-20,2021-06-20,revision
39,2021-02-27,2021-06-20,adjacent to revision
39,2021-03-06,2021-06-20,revision
39,2021-03-13,2021-06-20,revision
39,2021-03-20,2021-06-20,adjacent to revision
39,2020-04-04,2021-06-27,revision
39,2020-04-11,2021-06-27,adjacent to revision
39,2020-04-18,2021-06-27,adjacent to revision
39,2020-04-25,2021-06-27,adjacent to revision
39,2020-06-13,2021-06-27,revision
39,2020-06-20,2021-06-27,revision
39,2020-06-27,2021-06-27,adjacent to revision
39,2020-07-04,2021-06-27,adjacent to revision
39,2020-07-11,2021-06-27,adjacent to revision
39,2020-08-29,2021-06-27,revision
39,2020-09-05,2021-06-27,adjacent to revision
39,2020-09-12,2021-06-27,adjacent to revision
39,2020-09-19,2021-06-27,revision
39,2020-09-26,2021-06-27,adjacent to revision
39,2020-10-03,2021-06-27,revision
39,2020-10-10,2021-06-27,revision
39,2020-10-17,2021-06-27,revision
39,2020-10-24,2021-06-27,revision
39,2020-10-31,2021-06-27,revision
39,2020-11-07,2021-06-27,revision
39,2020-11-14,2021-06-27,revision
39,2020-11-21,2021-06-27,revision
39,2020-11-28,2021-06-27,revision
39,2020-12-05,2021-06-27,revision
39,2020-12-12,2021-06-27,revision
39,2020-12-19,2021-06-27,revision
39,2020-12-26,2021-06-27,revision
39,2021-01-02,2021-06-27,revision
39,2021-01-09,2021-06-27,revision
39,2021-01-16,2021-06-27,revision
39,2021-01-23,2021-06-27,adjacent to revision
39,2021-01-30,2021-06-27,revision
39,2021-02-06,2021-06-27,adjacent to revision
39,2021-02-13,2021-06-27,adjacent to revision
39,2021-02-20,2021-06-27,revision
39,2021-02-27,2021-06-27,adjacent to revision
39,2021-03-06,2021-06-27,revision
39,2021-03-13,2021-06-27,revision
39,2021-03-20,2021-06-27,adjacent to revision
39,2020-04-04,2021-07-04,revision
39,2020-04-11,2021-07-04,adjacent to revision
39,2020-04-18,2021-07-04,adjacent to revision
39,2020-04-25,2021-07-04,adjacent to revision
39,2020-06-13,2021-07-04,revision
39,2020-06-20,2021-07-04,revision
39,2020-06-27,2021-07-04,adjacent to revision
39,2020-07-04,2021-07-04,adjacent to revision
39,2020-07-11,2021-07-04,adjacent to revision
39,2020-08-29,2021-07-04,revision
39,2020-09-05,2021-07-04,adjacent to revision
39,2020-09-12,2021-07-04,adjacent to revision
39,2020-09-19,2021-07-04,revision
39,2020-09-26,2021-07-04,adjacent to revision
39,2020-10-03,2021-07-04,revision
39,2020-10-10,2021-07-04,revision
39,2020-10-17,2021-07-04,revision
39,2020-10-24,2021-07-04,revision
39,2020-10-31,2021-07-04,revision
39,2020-11-07,2021-07-04,revision
39,2020-11-14,2021-07-04,revision
39,2020-11-21,2021-07-04,revision
39,2020-11-28,2021-07-04,revision
39,2020-12-05,2021-07-04,revision
39,2020-12-12,2021-07-04,revision
39,2020-12-19,2021-07-04,revision
39,2020-12-26,2021-07-04,revision
39,2021-01-02,2021-07-04,revision
39,2021-01-09,2021-07-04,revision
39,2021-01-16,2021-07-04,revision
39,2021-01-23,2021-07-04,adjacent to revision
39,2021-01-30,2021-07-04,revision
39,2021-02-06,2021-07-04,adjacent to revision
39,2021-02-13,2021-07-04,adjacent to revision
39,2021-02-20,2021-07-04,revision
39,2021-02-27,2021-07-04,adjacent to revision
39,2021-03-06,2021-07-04,revision
39,2021-03-13,2021-07-04,revision
39,2021-03-20,2021-07-04,adjacent to revision
39,2020-04-04,2021-07-11,revision
39,2020-04-11,2021-07-11,adjacent to revision
39,2020-04-18,2021-07-11,adjacent to revision
39,2020-04-25,2021-07-11,adjacent to revision
39,2020-06-13,2021-07-11,revision
39,2020-06-20,2021-07-11,revision
39,2020-06-27,2021-07-11,adjacent to revision
39,2020-07-04,2021-07-11,adjacent to revision
39,2020-07-11,2021-07-11,adjacent to revision
39,2020-08-29,2021-07-11,revision
39,2020-09-05,2021-07-11,adjacent to revision
39,2020-09-12,2021-07-11,adjacent to revision
39,2020-09-19,2021-07-11,revision
39,2020-09-26,2021-07-11,adjacent to revision
39,2020-10-03,2021-07-11,revision
39,2020-10-10,2021-07-11,revision
39,2020-10-17,2021-07-11,revision
39,2020-10-24,2021-07-11,revision
39,2020-10-31,2021-07-11,revision
39,2020-11-07,2021-07-11,revision
39,2020-11-14,2021-07-11,revision
39,2020-11-21,2021-07-11,revision
39,2020-11-28,2021-07-11,revision
39,2020-12-05,2021-07-11,revision
39,2020-12-12,2021-07-11,revision
39,2020-12-19,2021-07-11,revision
39,2020-12-26,2021-07-11,revision
39,2021-01-02,2021-07-11,revision
39,2021-01-09,2021-07-11,revision
39,2021-01-16,2021-07-11,revision
39,2021-01-23,2021-07-11,adjacent to revision
39,2021-01-30,2021-07-11,revision
39,2021-02-06,2021-07-11,adjacent to revision
39,2021-02-13,2021-07-11,adjacent to revision
39,2021-02-20,2021-07-11,revision
39,2021-02-27,2021-07-11,adjacent to revision
39,2021-03-06,2021-07-11,revision
39,2021-03-13,2021-07-11,revision
39,2021-03-20,2021-07-11,adjacent to revision
39,2020-04-04,2021-07-18,revision
39,2020-04-11,2021-07-18,adjacent to revision
39,2020-04-18,2021-07-18,adjacent to revision
39,2020-04-25,2021-07-18,adjacent to revision
39,2020-06-13,2021-07-18,revision
39,2020-06-20,2021-07-18,revision
39,2020-06-27,2021-07-18,adjacent to revision
39,2020-07-04,2021-07-18,adjacent to revision
39,2020-07-11,2021-07-18,adjacent to revision
39,2020-08-29,2021-07-18,revision
39,2020-09-05,2021-07-18,adjacent to revision
39,2020-09-12,2021-07-18,adjacent to revision
39,2020-09-19,2021-07-18,revision
39,2020-09-26,2021-07-18,adjacent to revision
39,2020-10-03,2021-07-18,revision
39,2020-10-10,2021-07-18,revision
39,2020-10-17,2021-07-18,revision
39,2020-10-24,2021-07-18,revision
39,2020-10-31,2021-07-18,revision
39,2020-11-07,2021-07-18,revision
39,2020-11-14,2021-07-18,revision
39,2020-11-21,2021-07-18,revision
39,2020-11-28,2021-07-18,revision
39,2020-12-05,2021-07-18,revision
39,2020-12-12,2021-07-18,revision
39,2020-12-19,2021-07-18,revision
39,2020-12-26,2021-07-18,revision
39,2021-01-02,2021-07-18,revision
39,2021-01-09,2021-07-18,revision
39,2021-01-16,2021-07-18,revision
39,2021-01-23,2021-07-18,adjacent to revision
39,2021-01-30,2021-07-18,revision
39,2021-02-06,2021-07-18,adjacent to revision
39,2021-02-13,2021-07-18,adjacent to revision
39,2021-02-20,2021-07-18,revision
39,2021-02-27,2021-07-18,adjacent to revision
39,2021-03-06,2021-07-18,revision
39,2021-03-13,2021-07-18,revision
39,2021-03-20,2021-07-18,adjacent to revision
39,2020-04-04,2021-07-25,revision
39,2020-04-11,2021-07-25,adjacent to revision
39,2020-04-18,2021-07-25,adjacent to revision
39,2020-04-25,2021-07-25,adjacent to revision
39,2020-06-13,2021-07-25,revision
39,2020-06-20,2021-07-25,revision
39,2020-06-27,2021-07-25,adjacent to revision
39,2020-07-04,2021-07-25,adjacent to revision
39,2020-07-11,2021-07-25,adjacent to revision
39,2020-08-29,2021-07-25,revision
39,2020-09-05,2021-07-25,adjacent to revision
39,2020-09-12,2021-07-25,adjacent to revision
39,2020-09-19,2021-07-25,revision
39,2020-09-26,2021-07-25,adjacent to revision
39,2020-10-03,2021-07-25,revision
39,2020-10-10,2021-07-25,revision
39,2020-10-17,2021-07-25,revision
39,2020-10-24,2021-07-25,revision
39,2020-10-31,2021-07-25,revision
39,2020-11-07,2021-07-25,revision
39,2020-11-14,2021-07-25,revision
39,2020-11-21,2021-07-25,revision
39,2020-11-28,2021-07-25,revision
39,2020-12-05,2021-07-25,revision
39,2020-12-12,2021-07-25,revision
39,2020-12-19,2021-07-25,revision
39,2020-12-26,2021-07-25,revision
39,2021-01-02,2021-07-25,revision
39,2021-01-09,2021-07-25,revision
39,2021-01-16,2021-07-25,revision
39,2021-01-23,2021-07-25,adjacent to revision
39,2021-01-30,2021-07-25,revision
39,2021-02-06,2021-07-25,adjacent to revision
39,2021-02-13,2021-07-25,adjacent to revision
39,2021-02-20,2021-07-25,revision
39,2021-02-27,2021-07-25,adjacent to revision
39,2021-03-06,2021-07-25,revision
39,2021-03-13,2021-07-25,revision
39,2021-03-20,2021-07-25,adjacent to revision
39,2020-04-04,2021-08-01,revision
39,2020-04-11,2021-08-01,adjacent to revision
39,2020-04-18,2021-08-01,adjacent to revision
39,2020-04-25,2021-08-01,adjacent to revision
39,2020-06-13,2021-08-01,revision
39,2020-06-20,2021-08-01,revision
39,2020-06-27,2021-08-01,adjacent to revision
39,2020-07-04,2021-08-01,adjacent to revision
39,2020-07-11,2021-08-01,adjacent to revision
39,2020-08-29,2021-08-01,revision
39,2020-09-05,2021-08-01,adjacent to revision
39,2020-09-12,2021-08-01,adjacent to revision
39,2020-09-19,2021-08-01,revision
39,2020-09-26,2021-08-01,adjacent to revision
39,2020-10-03,2021-08-01,revision
39,2020-10-10,2021-08-01,revision
39,2020-10-17,2021-08-01,revision
39,2020-10-24,2021-08-01,revision
39,2020-10-31,2021-08-01,revision
39,2020-11-07,2021-08-01,revision
39,2020-11-14,2021-08-01,revision
39,2020-11-21,2021-08-01,revision
39,2020-11-28,2021-08-01,revision
39,2020-12-05,2021-08-01,revision
39,2020-12-12,2021-08-01,revision
39,2020-12-19,2021-08-01,revision
39,2020-12-26,2021-08-01,revision
39,2021-01-02,2021-08-01,revision
39,2021-01-09,2021-08-01,revision
39,2021-01-16,2021-08-01,revision
39,2021-01-23,2021-08-01,adjacent to revision
39,2021-01-30,2021-08-01,revision
39,2021-02-06,2021-08-01,adjacent to revision
39,2021-02-13,2021-08-01,adjacent to revision
39,2021-02-20,2021-08-01,revision
39,2021-02-27,2021-08-01,adjacent to revision
39,2021-03-06,2021-08-01,revision
39,2021-03-13,2021-08-01,revision
39,2021-03-20,2021-08-01,adjacent to revision
39,2020-04-04,2021-08-08,revision
39,2020-04-11,2021-08-08,adjacent to revision
39,2020-04-18,2021-08-08,adjacent to revision
39,2020-04-25,2021-08-08,adjacent to revision
39,2020-06-13,2021-08-08,revision
39,2020-06-20,2021-08-08,revision
39,2020-06-27,2021-08-08,adjacent to revision
39,2020-07-04,2021-08-08,adjacent to revision
39,2020-07-11,2021-08-08,adjacent to revision
39,2020-08-29,2021-08-08,revision
39,2020-09-05,2021-08-08,adjacent to revision
39,2020-09-12,2021-08-08,adjacent to revision
39,2020-09-19,2021-08-08,revision
39,2020-09-26,2021-08-08,adjacent to revision
39,2020-10-03,2021-08-08,revision
39,2020-10-10,2021-08-08,revision
39,2020-10-17,2021-08-08,revision
39,2020-10-24,2021-08-08,revision
39,2020-10-31,2021-08-08,revision
39,2020-11-07,2021-08-08,revision
39,2020-11-14,2021-08-08,revision
39,2020-11-21,2021-08-08,revision
39,2020-11-28,2021-08-08,revision
39,2020-12-05,2021-08-08,revision
39,2020-12-12,2021-08-08,revision
39,2020-12-19,2021-08-08,revision
39,2020-12-26,2021-08-08,revision
39,2021-01-02,2021-08-08,revision
39,2021-01-09,2021-08-08,revision
39,2021-01-16,2021-08-08,revision
39,2021-01-23,2021-08-08,adjacent to revision
39,2021-01-30,2021-08-08,revision
39,2021-02-06,2021-08-08,adjacent to revision
39,2021-02-13,2021-08-08,adjacent to revision
39,2021-02-20,2021-08-08,revision
39,2021-02-27,2021-08-08,adjacent to revision
39,2021-03-06,2021-08-08,revision
39,2021-03-13,2021-08-08,revision
39,2021-03-20,2021-08-08,adjacent to revision
39,2020-04-04,2021-08-15,revision
39,2020-04-11,2021-08-15,adjacent to revision
39,2020-04-18,2021-08-15,adjacent to revision
39,2020-04-25,2021-08-15,adjacent to revision
39,2020-06-13,2021-08-15,revision
39,2020-06-20,2021-08-15,revision
39,2020-06-27,2021-08-15,adjacent to revision
39,2020-07-04,2021-08-15,adjacent to revision
39,2020-07-11,2021-08-15,adjacent to revision
39,2020-08-29,2021-08-15,revision
39,2020-09-05,2021-08-15,adjacent to revision
39,2020-09-12,2021-08-15,adjacent to revision
39,2020-09-19,2021-08-15,revision
39,2020-09-26,2021-08-15,adjacent to revision
39,2020-10-03,2021-08-15,revision
39,2020-10-10,2021-08-15,revision
39,2020-10-17,2021-08-15,revision
39,2020-10-24,2021-08-15,revision
39,2020-10-31,2021-08-15,revision
39,2020-11-07,2021-08-15,revision
39,2020-11-14,2021-08-15,revision
39,2020-11-21,2021-08-15,revision
39,2020-11-28,2021-08-15,revision
39,2020-12-05,2021-08-15,revision
39,2020-12-12,2021-08-15,revision
39,2020-12-19,2021-08-15,revision
39,2020-12-26,2021-08-15,revision
39,2021-01-02,2021-08-15,revision
39,2021-01-09,2021-08-15,revision
39,2021-01-16,2021-08-15,revision
39,2021-01-23,2021-08-15,adjacent to revision
39,2021-01-30,2021-08-15,revision
39,2021-02-06,2021-08-15,adjacent to revision
39,2021-02-13,2021-08-15,adjacent to revision
39,2021-02-20,2021-08-15,revision
39,2021-02-27,2021-08-15,adjacent to revision
39,2021-03-06,2021-08-15,revision
39,2021-03-13,2021-08-15,revision
39,2021-03-20,2021-08-15,adjacent to revision
39,2020-04-04,2021-08-22,revision
39,2020-04-11,2021-08-22,adjacent to revision
39,2020-04-18,2021-08-22,adjacent to revision
39,2020-04-25,2021-08-22,adjacent to revision
39,2020-06-13,2021-08-22,revision
39,2020-06-20,2021-08-22,revision
39,2020-06-27,2021-08-22,adjacent to revision
39,2020-07-04,2021-08-22,adjacent to revision
39,2020-07-11,2021-08-22,adjacent to revision
39,2020-08-29,2021-08-22,revision
39,2020-09-05,2021-08-22,adjacent to revision
39,2020-09-12,2021-08-22,adjacent to revision
39,2020-09-19,2021-08-22,revision
39,2020-09-26,2021-08-22,adjacent to revision
39,2020-10-03,2021-08-22,revision
39,2020-10-10,2021-08-22,revision
39,2020-10-17,2021-08-22,revision
39,2020-10-24,2021-08-22,revision
39,2020-10-31,2021-08-22,revision
39,2020-11-07,2021-08-22,revision
39,2020-11-14,2021-08-22,revision
39,2020-11-21,2021-08-22,revision
39,2020-11-28,2021-08-22,revision
39,2020-12-05,2021-08-22,revision
39,2020-12-12,2021-08-22,revision
39,2020-12-19,2021-08-22,revision
39,2020-12-26,2021-08-22,revision
39,2021-01-02,2021-08-22,revision
39,2021-01-09,2021-08-22,revision
39,2021-01-16,2021-08-22,revision
39,2021-01-23,2021-08-22,adjacent to revision
39,2021-01-30,2021-08-22,revision
39,2021-02-06,2021-08-22,adjacent to revision
39,2021-02-13,2021-08-22,adjacent to revision
39,2021-02-20,2021-08-22,revision
39,2021-02-27,2021-08-22,adjacent to revision
39,2021-03-06,2021-08-22,revision
39,2021-03-13,2021-08-22,revision
39,2021-03-20,2021-08-22,adjacent to revision
39,2020-04-04,2021-08-29,revision
39,2020-04-11,2021-08-29,adjacent to revision
39,2020-04-18,2021-08-29,adjacent to revision
39,2020-04-25,2021-08-29,adjacent to revision
39,2020-06-13,2021-08-29,revision
39,2020-06-20,2021-08-29,revision
39,2020-06-27,2021-08-29,adjacent to revision
39,2020-07-04,2021-08-29,adjacent to revision
39,2020-07-11,2021-08-29,adjacent to revision
39,2020-08-29,2021-08-29,revision
39,2020-09-05,2021-08-29,adjacent to revision
39,2020-09-12,2021-08-29,adjacent to revision
39,2020-09-19,2021-08-29,revision
39,2020-09-26,2021-08-29,adjacent to revision
39,2020-10-03,2021-08-29,revision
39,2020-10-10,2021-08-29,revision
39,2020-10-17,2021-08-29,revision
39,2020-10-24,2021-08-29,revision
39,2020-10-31,2021-08-29,revision
39,2020-11-07,2021-08-29,revision
39,2020-11-14,2021-08-29,revision
39,2020-11-21,2021-08-29,revision
39,2020-11-28,2021-08-29,revision
39,2020-12-05,2021-08-29,revision
39,2020-12-12,2021-08-29,revision
39,2020-12-19,2021-08-29,revision
39,2020-12-26,2021-08-29,revision
39,2021-01-02,2021-08-29,revision
39,2021-01-09,2021-08-29,revision
39,2021-01-16,2021-08-29,revision
39,2021-01-23,2021-08-29,adjacent to revision
39,2021-01-30,2021-08-29,revision
39,2021-02-06,2021-08-29,adjacent to revision
39,2021-02-13,2021-08-29,adjacent to revision
39,2021-02-20,2021-08-29,revision
39,2021-02-27,2021-08-29,adjacent to revision
39,2021-03-06,2021-08-29,revision
39,2021-03-13,2021-08-29,revision
39,2021-03-20,2021-08-29,adjacent to revision
39,2020-04-04,2021-09-05,revision
39,2020-04-11,2021-09-05,adjacent to revision
39,2020-04-18,2021-09-05,adjacent to revision
39,2020-04-25,2021-09-05,adjacent to revision
39,2020-06-13,2021-09-05,revision
39,2020-06-20,2021-09-05,revision
39,2020-06-27,2021-09-05,adjacent to revision
39,2020-07-04,2021-09-05,adjacent to revision
39,2020-07-11,2021-09-05,adjacent to revision
39,2020-08-29,2021-09-05,revision
39,2020-09-05,2021-09-05,adjacent to revision
39,2020-09-12,2021-09-05,adjacent to revision
39,2020-09-19,2021-09-05,revision
39,2020-09-26,2021-09-05,adjacent to revision
39,2020-10-03,2021-09-05,revision
39,2020-10-10,2021-09-05,revision
39,2020-10-17,2021-09-05,revision
39,2020-10-24,2021-09-05,revision
39,2020-10-31,2021-09-05,revision
39,2020-11-07,2021-09-05,revision
39,2020-11-14,2021-09-05,revision
39,2020-11-21,2021-09-05,revision
39,2020-11-28,2021-09-05,revision
39,2020-12-05,2021-09-05,revision
39,2020-12-12,2021-09-05,revision
39,2020-12-19,2021-09-05,revision
39,2020-12-26,2021-09-05,revision
39,2021-01-02,2021-09-05,revision
39,2021-01-09,2021-09-05,revision
39,2021-01-16,2021-09-05,revision
39,2021-01-23,2021-09-05,adjacent to revision
39,2021-01-30,2021-09-05,revision
39,2021-02-06,2021-09-05,adjacent to revision
39,2021-02-13,2021-09-05,adjacent to revision
39,2021-02-20,2021-09-05,revision
39,2021-02-27,2021-09-05,adjacent to revision
39,2021-03-06,2021-09-05,revision
39,2021-03-13,2021-09-05,revision
39,2021-03-20,2021-09-05,adjacent to revision
39,2020-04-04,2021-09-12,revision
39,2020-04-11,2021-09-12,adjacent to revision
39,2020-04-18,2021-09-12,adjacent to revision
39,2020-04-25,2021-09-12,adjacent to revision
39,2020-06-13,2021-09-12,revision
39,2020-06-20,2021-09-12,revision
39,2020-06-27,2021-09-12,adjacent to revision
39,2020-07-04,2021-09-12,adjacent to revision
39,2020-07-11,2021-09-12,adjacent to revision
39,2020-08-29,2021-09-12,revision
39,2020-09-05,2021-09-12,adjacent to revision
39,2020-09-12,2021-09-12,adjacent to revision
39,2020-09-19,2021-09-12,revision
39,2020-09-26,2021-09-12,adjacent to revision
39,2020-10-03,2021-09-12,revision
39,2020-10-10,2021-09-12,revision
39,2020-10-17,2021-09-12,revision
39,2020-10-24,2021-09-12,revision
39,2020-10-31,2021-09-12,revision
39,2020-11-07,2021-09-12,revision
39,2020-11-14,2021-09-12,revision
39,2020-11-21,2021-09-12,revision
39,2020-11-28,2021-09-12,revision
39,2020-12-05,2021-09-12,revision
39,2020-12-12,2021-09-12,revision
39,2020-12-19,2021-09-12,revision
39,2020-12-26,2021-09-12,revision
39,2021-01-02,2021-09-12,revision
39,2021-01-09,2021-09-12,revision
39,2021-01-16,2021-09-12,revision
39,2021-01-23,2021-09-12,adjacent to revision
39,2021-01-30,2021-09-12,revision
39,2021-02-06,2021-09-12,adjacent to revision
39,2021-02-13,2021-09-12,adjacent to revision
39,2021-02-20,2021-09-12,revision
39,2021-02-27,2021-09-12,adjacent to revision
39,2021-03-06,2021-09-12,revision
39,2021-03-13,2021-09-12,revision
39,2021-03-20,2021-09-12,adjacent to revision
39,2020-04-04,2021-09-19,revision
39,2020-04-11,2021-09-19,adjacent to revision
39,2020-04-18,2021-09-19,adjacent to revision
39,2020-04-25,2021-09-19,adjacent to revision
39,2020-06-13,2021-09-19,revision
39,2020-06-20,2021-09-19,revision
39,2020-06-27,2021-09-19,adjacent to revision
39,2020-07-04,2021-09-19,adjacent to revision
39,2020-07-11,2021-09-19,adjacent to revision
39,2020-08-29,2021-09-19,revision
39,2020-09-05,2021-09-19,adjacent to revision
39,2020-09-12,2021-09-19,adjacent to revision
39,2020-09-19,2021-09-19,revision
39,2020-09-26,2021-09-19,adjacent to revision
39,2020-10-03,2021-09-19,revision
39,2020-10-10,2021-09-19,revision
39,2020-10-17,2021-09-19,revision
39,2020-10-24,2021-09-19,revision
39,2020-10-31,2021-09-19,revision
39,2020-11-07,2021-09-19,revision
39,2020-11-14,2021-09-19,revision
39,2020-11-21,2021-09-19,revision
39,2020-11-28,2021-09-19,revision
39,2020-12-05,2021-09-19,revision
39,2020-12-12,2021-09-19,revision
39,2020-12-19,2021-09-19,revision
39,2020-12-26,2021-09-19,revision
39,2021-01-02,2021-09-19,revision
39,2021-01-09,2021-09-19,revision
39,2021-01-16,2021-09-19,revision
39,2021-01-23,2021-09-19,revision
39,2021-01-30,2021-09-19,revision
39,2021-02-06,2021-09-19,adjacent to revision
39,2021-02-13,2021-09-19,adjacent to revision
39,2021-02-20,2021-09-19,revision
39,2021-02-27,2021-09-19,adjacent to revision
39,2021-03-06,2021-09-19,revision
39,2021-03-13,2021-09-19,revision
39,2021-03-20,2021-09-19,adjacent to revision
39,2020-04-04,2021-09-26,revision
39,2020-04-11,2021-09-26,adjacent to revision
39,2020-04-18,2021-09-26,adjacent to revision
39,2020-04-25,2021-09-26,adjacent to revision
39,2020-06-13,2021-09-26,revision
39,2020-06-20,2021-09-26,revision
39,2020-06-27,2021-09-26,adjacent to revision
39,2020-07-04,2021-09-26,adjacent to revision
39,2020-07-11,2021-09-26,adjacent to revision
39,2020-08-29,2021-09-26,revision
39,2020-09-05,2021-09-26,adjacent to revision
39,2020-09-12,2021-09-26,adjacent to revision
39,2020-09-19,2021-09-26,revision
39,2020-09-26,2021-09-26,adjacent to revision
39,2020-10-03,2021-09-26,revision
39,2020-10-10,2021-09-26,revision
39,2020-10-17,2021-09-26,revision
39,2020-10-24,2021-09-26,revision
39,2020-10-31,2021-09-26,revision
39,2020-11-07,2021-09-26,revision
39,2020-11-14,2021-09-26,revision
39,2020-11-21,2021-09-26,revision
39,2020-11-28,2021-09-26,revision
39,2020-12-05,2021-09-26,revision
39,2020-12-12,2021-09-26,revision
39,2020-12-19,2021-09-26,revision
39,2020-12-26,2021-09-26,revision
39,2021-01-02,2021-09-26,revision
39,2021-01-09,2021-09-26,revision
39,2021-01-16,2021-09-26,revision
39,2021-01-23,2021-09-26,revision
39,2021-01-30,2021-09-26,revision
39,2021-02-06,2021-09-26,adjacent to revision
39,2021-02-13,2021-09-26,adjacent to revision
39,2021-02-20,2021-09-26,revision
39,2021-02-27,2021-09-26,adjacent to revision
39,2021-03-06,2021-09-26,revision
39,2021-03-13,2021-09-26,revision
39,2021-03-20,2021-09-26,adjacent to revision
39,2020-04-04,2021-10-03,revision
39,2020-04-11,2021-10-03,adjacent to revision
39,2020-04-18,2021-10-03,adjacent to revision
39,2020-04-25,2021-10-03,adjacent to revision
39,2020-06-13,2021-10-03,revision
39,2020-06-20,2021-10-03,revision
39,2020-06-27,2021-10-03,adjacent to revision
39,2020-07-04,2021-10-03,adjacent to revision
39,2020-07-11,2021-10-03,adjacent to revision
39,2020-08-29,2021-10-03,revision
39,2020-09-05,2021-10-03,adjacent to revision
39,2020-09-12,2021-10-03,adjacent to revision
39,2020-09-19,2021-10-03,revision
39,2020-09-26,2021-10-03,adjacent to revision
39,2020-10-03,2021-10-03,revision
39,2020-10-10,2021-10-03,revision
39,2020-10-17,2021-10-03,revision
39,2020-10-24,2021-10-03,revision
39,2020-10-31,2021-10-03,revision
39,2020-11-07,2021-10-03,revision
39,2020-11-14,2021-10-03,revision
39,2020-11-21,2021-10-03,revision
39,2020-11-28,2021-10-03,revision
39,2020-12-05,2021-10-03,revision
39,2020-12-12,2021-10-03,revision
39,2020-12-19,2021-10-03,revision
39,2020-12-26,2021-10-03,revision
39,2021-01-02,2021-10-03,revision
39,2021-01-09,2021-10-03,revision
39,2021-01-16,2021-10-03,revision
39,2021-01-23,2021-10-03,revision
39,2021-01-30,2021-10-03,revision
39,2021-02-06,2021-10-03,adjacent to revision
39,2021-02-13,2021-10-03,adjacent to revision
39,2021-02-20,2021-10-03,revision
39,2021-02-27,2021-10-03,adjacent to revision
39,2021-03-06,2021-10-03,revision
39,2021-03-13,2021-10-03,revision
39,2021-03-20,2021-10-03,adjacent to revision
39,2020-04-04,2021-10-10,revision
39,2020-04-11,2021-10-10,adjacent to revision
39,2020-04-18,2021-10-10,adjacent to revision
39,2020-04-25,2021-10-10,adjacent to revision
39,2020-06-13,2021-10-10,revision
39,2020-06-20,2021-10-10,revision
39,2020-06-27,2021-10-10,adjacent to revision
39,2020-07-04,2021-10-10,adjacent to revision
39,2020-07-11,2021-10-10,adjacent to revision
39,2020-08-29,2021-10-10,revision
39,2020-09-05,2021-10-10,adjacent to revision
39,2020-09-12,2021-10-10,adjacent to revision
39,2020-09-19,2021-10-10,revision
39,2020-09-26,2021-10-10,adjacent to revision
39,2020-10-03,2021-10-10,revision
39,2020-10-10,2021-10-10,revision
39,2020-10-17,2021-10-10,revision
39,2020-10-24,2021-10-10,revision
39,2020-10-31,2021-10-10,revision
39,2020-11-07,2021-10-10,revision
39,2020-11-14,2021-10-10,revision
39,2020-11-21,2021-10-10,revision
39,2020-11-28,2021-10-10,revision
39,2020-12-05,2021-10-10,revision
39,2020-12-12,2021-10-10,revision
39,2020-12-19,2021-10-10,revision
39,2020-12-26,2021-10-10,revision
39,2021-01-02,2021-10-10,revision
39,2021-01-09,2021-10-10,revision
39,2021-01-16,2021-10-10,revision
39,2021-01-23,2021-10-10,revision
39,2021-01-30,2021-10-10,revision
39,2021-02-06,2021-10-10,adjacent to revision
39,2021-02-13,2021-10-10,adjacent to revision
39,2021-02-20,2021-10-10,revision
39,2021-02-27,2021-10-10,adjacent to revision
39,2021-03-06,2021-10-10,revision
39,2021-03-13,2021-10-10,revision
39,2021-03-20,2021-10-10,adjacent to revision
39,2020-04-04,2021-10-17,revision
39,2020-04-11,2021-10-17,adjacent to revision
39,2020-04-18,2021-10-17,adjacent to revision
39,2020-04-25,2021-10-17,adjacent to revision
39,2020-06-13,2021-10-17,revision
39,2020-06-20,2021-10-17,revision
39,2020-06-27,2021-10-17,adjacent to revision
39,2020-07-04,2021-10-17,adjacent to revision
